agency_name,post_title,snippet,url,published_date,signal_type
Woven Health Collective,Woven Creative Team Honored with 2026 Pharma Choice Awards - New York Today,Woven Health Collective&#x27;s dual Pharma Choice Award wins demonstrate their ability to create impactful work that resonates across both commercial and public health domains.,https://nationaltoday.com/us/ny/new-york/news/2026/02/13/woven-creative-team-honored-with-2026-pharma-choice-awards/,2026-02-14T04:15:01,new_campaign
Arnold Worldwide,"Arnold Worldwide - Overview, News & Similar companies | ZoomInfo.com","Arnold Worldwide is a globally recognized creative agency established in 1946, specializing in comprehensive communication services. The firm delivers expertise across advertising, digital marketing, promotions, direct marketing, design, and branded content, serving a diverse clientele.",https://www.zoominfo.com/c/arnold-worldwide-llc/7542250,2026-03-04T00:00:00,new_campaign
21GRAMS,Nailing the Brief with 21GRAMS | #NewBlood26 - YouTube,Winning a D&amp;AD #NewBloodAwards Pencil can be tough. So we&#x27;ve gone straight to the source and put some of your burning questions to the brands themselves on h...,https://www.youtube.com/watch?v=pl--m60kjIY,2026-03-11T15:52:14,new_campaign
Cheeky,Is the industry once again looking for cheeky campaigns?,"It is precisely through that lens that we look at the year behind New Moment, Agency of the Year in Serbia – a year in which strategic decisions about processes were made in parallel, boundaries toward clients were redefined, and campaigns were created that consciously choose character before safety. With Žarko Sakan – Managing Director, Đuro Radosavović – Creative Lead, Katarina Todosijević – Marketing &amp; PR Director, Jasmina Nikolić – Regional Project Director SEE and Lazar Sakan – CEO, we open questions of decision-making speed, the relationship toward AI, authenticity in communication, regional collaboration and what it truly means today to be cheeky in an industry that increasingly chooses predictability.",https://www.media-marketing.com/en/archive/is-the-industry-once-again-looking-for-cheeky-campaigns/,2026-03-02T14:54:51,new_campaign
Cheeky,"Pizza Hut launches cheeky 'First Sweet, Then Heat' campaign via jnr. for the return of Hot Honey","Off the back of the pitch win late last year, Trans-Tasman creative agency jnr. and Pizza Hut Australia have launched their first piece of work together. Celebrating the return of the &#x27;limited time only&#x27; fan favourite Hot Honey Pizza, the campaign humorously brings to life the sweet and spicy sides",https://campaignbrief.com/pizza-hut-launches-cheeky-first-sweet-then-heat-campaign-via-jnr-for-the-return-of-hot-honey/,2026-02-24T01:47:46,new_campaign
Cheeky,ITV Launches Biggest Brand Campaign Since ITVX with ‘No Place Like ITV’ • PureContent,"The 60-second brand film premiered on <strong>1 January 2026</strong> before ITV’s New Year drama thriller “Red Eye,” and is supported by a nationwide campaign of over 50 out-of-home executions plus radio, digital and social activity.",https://purecontent.com/insights/itv-launches-biggest-brand-campaign-since-itvx-with-no-place-like-itv/,2026-03-10T12:00:10,new_campaign
Cheeky,10 Questions on Advertising… with House of Oddities CEO Sachini Imbuldeniya | The Drum,"Her agency, <strong>House of Oddities</strong>, is a place full of ‘batshit crazy’ HOOmans creating weird and wonderful work for the likes of Tony’s Chocoloney, Oxfam and Sport England’s This Girl Can.",https://www.thedrum.com/news/10-questions-on-advertising-with-house-of-oddities-ceo-sachini-imbuldeniya,2026-03-13T14:18:56,new_campaign
GSD&M,GSD&M: A-List 2026 - Ad Age,GSD&amp;M is a 2026 Ad Age Agency <strong>A-List Standout</strong>.,https://adage.com/events-awards/a-list-creativity/aa-gsdm-2026/,2026-03-09T10:00:00,new_campaign
McCANN New York,LinkedIn and McCann launch “The Network That Works For You” - Reel 360 News,LinkedIn is leaning into the awkward realities of work life in a new brand campaign created with McCann New York.,https://reel360.com/article/linkedin-and-mccann-launch-the-network-that-works-for-you/,2026-02-22T22:31:48,new_campaign
McCANN New York,"McCann - Overview, News & Similar companies | ZoomInfo.com","... McCann New York has been named U.S. creative agency of record for four brands within Reckitt’s Essential Home portfolio: Woolite, Resolve, Rid-X, and Easy-Off. ... BOSTON, Nov. 24, 2025 /PRNewswire/ -- McCann Systems is pleased to be crowned the winner of the 2025 <strong>Make a Difference</strong> Award.",https://www.zoominfo.com/c/mccann/65245255,2026-02-25T00:00:00,new_campaign
McCANN New York,Ad of the Day: Huggies risks $500k of luxury goods in ‘Expensive Sh*t’ diaper test | The Drum,Huggies is putting its “blowout protection” to the ultimate test in a new campaign from McCann titled ‘<strong>Expensive Sh*t</strong>.’ The stunt leans into one of parenting’s most universal anxieties: the baby blowout.,https://www.thedrum.com/news/ad-of-the-day-huggies-risks-500k-of-luxury-goods-in-expensive-sh-t-diaper-test,2026-03-11T09:53:30,new_campaign
McCANN New York,‘The brand has gone. The spirit hasn’t’: McCann’s Danilo Boer on life after FCB | The Drum,"The Drum Marketing Awards 2026 - Extended Entry Deadline · He led FCB Global to record-breaking wins. But after the agency brand became a casualty of Omnicom’s merger with IPG, Boer moved to McCann where he now leads its global creative output. Here’s how he plans to keep the winning streak ...",https://www.thedrum.com/news/i-should-work-harder-next-year-danilo-boer-on-being-the-world-s-third-most-awarded-cco,2026-03-12T13:30:27,new_campaign
McCANN New York,"McCann, Gurugram awarded Grand Effie at Effie India Awards 2025 - Exchange4media","Follow our WhatsApp channel Published On: Feb 14, 2026 11:11 AM ... McCann New York wins Reckitt Essential Home U.S. creative mandate · Valerie Madon exits McCann as agency restructures amid Omnicom-IPG merger · McCann and MullenLowe Singapore merge; Paul Soon to be CEO · Omnicom–IPG consolidation puts FCB &amp; DDB in the spotlight ... Sr. journalist Uma Sudhir retires from NDTV after 27 years · Leo India named ‘Agency of the Year’ at Effie India Awards 2025",https://www.exchange4media.com/advertising-news/mccann-gurugram-awarded-grand-effie-at-effie-india-awards-2025-152018.html,2026-02-14T06:05:04,new_campaign
ColinKurtis Advertising,McKenna Cloud - ColinKurtis Advertising | LinkedIn,McKenna can introduce you to 10+ people at ColinKurtis Advertising,https://www.linkedin.com/in/mckennacloud/,2026-03-04T15:33:30,new_campaign
Deutsch,The 10 Best Advertising Agencies in Berlin - 2026 Reviews,"Every day, we create moving stories and campaigns that every audience loves - videos, images, news, livestreams, podcasts and much more. Our secret to success: our analytical, creative and goal-oriented way of working! ... We are an experienced branding agency based in Berlin, Zurich and Melbourne. Our team of creative minds and entrepreneurs brings diverse perspectives. With strategy, design, and storytelling, we make brands unique. Selected clients Absolut Vodka Adobe Deutsche Bahn Deutsche Bank Jägermeister Hoyer Kununu Nike Native Instruments Polkadot Swiss International Airlines Swisscom",https://www.sortlist.com/i/advertising/berlin-de,2026-03-12T14:40:25,new_campaign
Deutsch,The 10 Best Advertising Campaign Agencies in Berlin - 2026 Reviews,"We take pride in our team’s creative approach, which earned us prestigious recognition in 2024, including the Best Pan-European Campaign and Digital Marketing Agency of the Year awards at the European Agency Awards. LAUNCH &amp; GROWTH STRATEGIES With our deep marketing expertise and unparalleled ...",https://www.sortlist.com/s/advertising-campaign/berlin-de,2026-02-27T10:47:36,new_campaign
Deutsch,Germany bets on industrial AI to rival US and China,"&quot;We are investing in AI, in Germany as a business location and in Europe,&quot; Tim Höttges, CEO of Deutsche Telekom, said of the launch. &quot;Our AI factory in Munich is the basis for innovative business models, for industry, start-ups ... the government — and for sovereignty.",https://www.dw.com/en/germany-industrial-ai-deutsche-telekom-china-us-robotics-car-industry/a-75871997,2026-02-27T09:17:17,new_campaign
Day One Agency,Revealed: The Campaign 2026 Agency of the Year awards shortlist | Campaign US,Day One Agency · Highdive · Invisible Dynamics · Orchard · Rethink · Influencer Agency · Billion Dollar Boy · Influential powered by Captiv8 · Open Influence · The Team · Whalar Group · Media Agency · Acadia · Initiative · M+C Saatchi Performance · Mediahub · Spark Foundry · Multicultural Agency · Alma · L&amp;C · Remezcla Agency · Worthi · Ad Agency of the Year · ATTN: FCB New York ·,https://www.campaignlive.com/article/revealed-campaign-2026-agency-year-awards-shortlist/1945720,2026-03-11T18:07:40,new_campaign
Day One Agency,Day One Agency | Companies | Observer,"We get it: you like to have control of your own internet experience. But advertising revenue helps support our journalism. To read our full stories, please turn off your ad blocker. We&#x27;d really appreciate it.",https://observer.com/company/day-one-agency/,2026-02-20T22:04:30,new_campaign
Day One Agency,ADWEEK's 2026 Architects of Culture: Ensuring Trust and Business Performance Rise Together,"Group SVP of Brand, Culture &amp; Inclusion, Day One Agency",https://www.adweek.com/agencies/adweeks-2026-architects-of-culture/,2026-03-03T11:00:00,new_campaign
Day One Agency,Chipotle and Day One Agency Revive “Tatted Like a Chipotle Bag” BOGO With Swae Lee and a Mannequin Challenge - Roastbrief US,"The work was developed in partnership with Day One Agency, as part of Chipotle’s ongoing push to turn internet culture and fan fandom into social-first brand moments.",https://roastbrief.us/chipotle-and-day-one-agency-revive-tatted-like-a-chipotle-bag-bogo-with-swae-lee-and-a-mannequin-challenge/,2026-03-13T19:47:47,new_campaign
Bigeye,Skincare Marketing Agency for DTC & Beauty Brands | Bigeye,"Based in Orlando, Florida, the agency uses its EyeQ research platform to understand skincare consumer psychology before developing campaigns, enabling brands to reduce customer acquisition costs while increasing return on ad spend. This research first methodology has delivered results including 32% higher ROAS for DTC skincare clients by validating creative direction with actual buyers before launch. The skincare industry presents extraordinary opportunity alongside intense competition. Global skincare revenue reached $162 billion in 2025 and is projected to exceed $222 billion by 2030.",https://www.bigeyeagency.com/skincare-marketing-agency/,2026-02-24T18:37:25,new_campaign
